name	description	inchi	inchi_key
"(2S,3Z)-5-{[(2R,3R,5S,6S)-6-{(2E,4E)-5-[(3R,4R,5R,7S)-4,7-Dihydroxy-7-methyl-1,6-dioxaspiro[2.5]oct-5-yl]-3-methyl-2,4-pentadien-1-yl}-2,5-dimethyltetrahydro-2H-pyran-3-yl]amino}-5-oxo-3-penten-2-yl acetate
2-Pentenamide, 4-(acetyloxy)-N-[(2R,3R,5S,6S)-6-[(2E,4E)-5-[(3R,4R,5R,7S)-4,7-dihydroxy-7-methyl-1,6-dioxaspiro[2.5]oct-5-yl]-3-methyl-2,4-pentadien-1-yl]tetrahydro-2,5-dimethyl-2H-pyran-3-yl]-, (2Z,4S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C27H41NO8/c1-16(8-11-23-25(31)27(15-33-27)14-26(6,32)36-23)7-10-22-17(2)13-21(19(4)35-22)28-24(30)12-9-18(3)34-20(5)29/h7-9,11-12,17-19,21-23,25,31-32H,10,13-15H2,1-6H3,(H,28,30)
"	PJKVJJDQXZARCA-UHFFFAOYSA-N
"trans-4-[({2-[(3-Benzyl-6-chloro-4-methyl-2-oxo-2H-chromen-7-yl)oxy]propanoyl}amino)methyl]cyclohexanecarboxylic acid
Cyclohexanecarboxylic acid, 4-[[[2-[[6-chloro-4-methyl-2-oxo-3-(phenylmethyl)-2H-1-benzopyran-7-yl]oxy]-1-oxopropyl]amino]methyl]-, trans-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C28H30ClNO6/c1-16-21-13-23(29)25(14-24(21)36-28(34)22(16)12-18-6-4-3-5-7-18)35-17(2)26(31)30-15-19-8-10-20(11-9-19)27(32)33/h3-7,13-14,17,19-20H,8-12,15H2,1-2H3,(H,30,31)(H,32,33)/t17?,19-,20-
"	SAUWKXGLBXTEBC-DASMUKNDSA-N
"trans-4-[({[(3-Benzyl-4,8-dimethyl-2-oxo-2H-chromen-7-yl)oxy]acetyl}amino)methyl]cyclohexanecarboxylic acid
Cyclohexanecarboxylic acid, 4-[[[2-[[4,8-dimethyl-2-oxo-3-(phenylmethyl)-2H-1-benzopyran-7-yl]oxy]acetyl]amino]methyl]-, trans-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C28H31NO6/c1-17-22-12-13-24(34-16-25(30)29-15-20-8-10-21(11-9-20)27(31)32)18(2)26(22)35-28(33)23(17)14-19-6-4-3-5-7-19/h3-7,12-13,20-21H,8-11,14-16H2,1-2H3,(H,29,30)(H,31,32)/t20-,21-
"	MYGUIHMKFFPJNA-MEMLXQNLSA-N
"3(2H)-Furanone, 2-[(1S,3R,4R)-5,7-dihydroxy-4,7-dimethyl-8-oxo-3,6-bis[(2E,4E)-1-oxo-2,4-hexadien-1-yl]bicyclo[2.2.2]oct-5-en-2-yl]-5-hydroxy-2,4-dimethyl-, (2S)-
(2S)-2-{(1S,3R,4R)-3,6-Di[(2E,4E)-2,4-hexadienoyl]-5,7-dihydroxy-4,7-dimethyl-8-oxobicyclo[2.2.2]oct-5-en-2-yl}-5-hydroxy-2,4-dimethyl-3(2H)-furanone
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C28H32O8/c1-7-9-11-13-16(29)18-20-21(28(6)22(31)15(3)24(33)36-28)19(17(30)14-12-10-8-2)26(4,23(18)32)25(34)27(20,5)35/h7-14,19-21,32-33,35H,1-6H3/b9-7+,10-8+,13-11+,14-12+/t19-,20-,21-,26-,27?,28+/m1/s1
"	WHVXMJOXKCTZQN-CGTFTFIYSA-N
"Methyl (3alpha,6alpha,9xi,14beta)-3-acetoxy-15-hydroxy-4,4,8,12,16-pentamethyl-17,19-dioxo-6,19-epoxyandrosta-11,15-diene-14-carboxylate
Androsta-11,15-diene-14-carboxylic acid, 3-(acetyloxy)-6,19-epoxy-15-hydroxy-4,4,8,12,16-pentamethyl-17,19-dioxo-, methyl ester, (3alpha,6alpha,9xi,14beta)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C28H36O8/c1-13-11-17-25(6,28(23(33)34-8)21(31)14(2)20(30)26(13,28)7)12-16-19-24(4,5)18(35-15(3)29)9-10-27(17,19)22(32)36-16/h11,16-19,31H,9-10,12H2,1-8H3/t16?,17?,18-,19?,25-,26-,27+,28+/m1/s1
"	JYWRCSAWBUAIFO-KRRNMHNDSA-N
"(7R,10R,11R,12E,17E,19E,21S)-21-Hydroxy-10-isopropyl-11,19-dimethyl-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.0~3,7~]octacosa-1(27),12,17,19,25(28)-pentaene-2,8,14,23-tetrone
3H-21,18-Nitrilo-1H,22H-pyrrolo[2,1-c][1,8,4,19]dioxadiazacyclotetracosine-1,7,16,22(4H,17H)-tetrone, 8,9,14,15,24,25,26,26a-octahydro-14-hydroxy-4,12-dimethyl-3-(1-methylethyl)-, (3R,4R,5E,10E,12E,14S,26aR)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C28H37N3O7/c1-17(2)26-19(4)9-10-24(34)29-11-5-7-18(3)13-20(32)14-21(33)15-25-30-22(16-37-25)27(35)31-12-6-8-23(31)28(36)38-26/h5,7,9-10,13,16-17,19-20,23,26,32H,6,8,11-12,14-15H2,1-4H3,(H,29,34)
"	JOOMGSFOCRDAHL-UHFFFAOYSA-N
"trans-4-[({2-[(3-Benzyl-4,7-dimethyl-2-oxo-2H-chromen-5-yl)oxy]propanoyl}amino)methyl]cyclohexanecarboxylic acid
Cyclohexanecarboxylic acid, 4-[[[2-[[4,7-dimethyl-2-oxo-3-(phenylmethyl)-2H-1-benzopyran-5-yl]oxy]-1-oxopropyl]amino]methyl]-, trans-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C29H33NO6/c1-17-13-24(35-19(3)27(31)30-16-21-9-11-22(12-10-21)28(32)33)26-18(2)23(29(34)36-25(26)14-17)15-20-7-5-4-6-8-20/h4-8,13-14,19,21-22H,9-12,15-16H2,1-3H3,(H,30,31)(H,32,33)/t19?,21-,22-
"	DSUHCVFNFSHVCM-GACLLYPNSA-N
"trans-4-[({2-[(3-Benzyl-4,8-dimethyl-2-oxo-2H-chromen-7-yl)oxy]propanoyl}amino)methyl]cyclohexanecarboxylic acid
Cyclohexanecarboxylic acid, 4-[[[2-[[4,8-dimethyl-2-oxo-3-(phenylmethyl)-2H-1-benzopyran-7-yl]oxy]-1-oxopropyl]amino]methyl]-, trans-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C29H33NO6/c1-17-23-13-14-25(18(2)26(23)36-29(34)24(17)15-20-7-5-4-6-8-20)35-19(3)27(31)30-16-21-9-11-22(12-10-21)28(32)33/h4-8,13-14,19,21-22H,9-12,15-16H2,1-3H3,(H,30,31)(H,32,33)/t19?,21-,22-
"	IDPOBLGKQBGXKZ-GACLLYPNSA-N
"2-Hydroxy-5-[(2-phenylethyl)amino]-3-{[(1R,2S,4aS,8aS)-1,2,4a-trimethyl-5-methylenedecahydro-1-naphthalenyl]methyl}-1,4-benzoquinone
2,5-Cyclohexadiene-1,4-dione, 3-[[(1R,2S,4aS,8aS)-decahydro-1,2,4a-trimethyl-5-methylene-1-naphthalenyl]methyl]-2-hydroxy-5-[(2-phenylethyl)amino]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C29H37NO3/c1-19-9-8-12-25-28(19,3)15-13-20(2)29(25,4)18-22-26(32)23(17-24(31)27(22)33)30-16-14-21-10-6-5-7-11-21/h5-7,10-11,17,20,25,30,33H,1,8-9,12-16,18H2,2-4H3/t20-,25+,28+,29+/m0/s1
"	CVUGQYANPDQHFV-JEDUBMGFSA-N
"6-Acetyl-1,9-dihydroxy-3,7,11,12-tetramethoxy-5-methyl-2H-cyclohepta[ghi]perylene-2,8(4H)-dione
2H-Cyclohepta[ghi]perylene-2,8(4H)-dione, 6-acetyl-1,9-dihydroxy-3,7,11,12-tetramethoxy-5-methyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C30H24O9/c1-10-7-13-20-19-12(26(33)28(35)29(13)38-5)8-15(36-3)22-16(37-4)9-14(32)21(24(19)22)25-23(20)17(10)18(11(2)31)30(39-6)27(25)34/h8-9,32H,7H2,1-6H3,(H,33,35)
"	KPGRZWCQXQUGHK-UHFFFAOYSA-N
"(1S,2R)-1-Acetyl-2,6,12-trihydroxy-4,8,9,13-tetramethoxy-2-methyl-2,3-dihydro-1H-cyclohepta[ghi]perylene-5,11-dione
1H-Cyclohepta[ghi]perylene-5,11-dione, 1-acetyl-2,3-dihydro-2,6,12-trihydroxy-4,8,9,13-tetramethoxy-2-methyl-, (1S,2R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C30H26O10/c1-10(31)25-24-22-16-11(9-30(25,2)36)28(39-5)26(34)17-12(32)7-14(37-3)19(21(16)17)20-15(38-4)8-13(33)18(23(20)22)27(35)29(24)40-6/h7-8,25,32,35-36H,9H2,1-6H3/t25-,30+/m0/s1
"	URTOHKHBNYPGQJ-SETSBSEESA-N
"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-3-chromeniumyl 6-O-[(2E)-3-(4-hydroxyphenyl)-2-propenoyl]-beta-D-glucopyranoside
beta-D-Glucopyranoside, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-1-benzopyrylium-3-yl 6-O-[(2E)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C30H26O13/c31-16-5-1-14(2-6-16)3-8-25(36)40-13-24-26(37)27(38)28(39)30(43-24)42-23-12-18-20(34)10-17(32)11-22(18)41-29(23)15-4-7-19(33)21(35)9-15/h1-12,24,26-28,30,37-39H,13H2,(H4-,31,32,33,34,35,36)/t24-,26-,27+,28-,30?/m1/s1
"	QAOBEOXFSUJDJL-CQMULRQDSA-N
"5,7-Dihydroxy-2-(4-hydroxyphenyl)-3-chromeniumyl 6-O-[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]-beta-D-galactopyranoside
beta-D-Galactopyranoside, 5,7-dihydroxy-2-(4-hydroxyphenyl)-1-benzopyrylium-3-yl 6-O-[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C30H26O13/c31-16-5-3-15(4-6-16)29-23(12-18-20(34)10-17(32)11-22(18)41-29)42-30-28(39)27(38)26(37)24(43-30)13-40-25(36)8-2-14-1-7-19(33)21(35)9-14/h1-12,24,26-28,30,37-39H,13H2,(H4-,31,32,33,34,35,36)/t24-,26-,27+,28-,30-/m1/s1
"	OUWGZZOPFVOIFO-SHPGVJHPSA-N
"Methyl N-[(5Z)-6-{[(2E,4E,6S,7S,8R,9S,10E)-7,9-dimethoxy-3,6,8-trimethyl-11-phenyl-2,4,10-undecatrienoyl]amino}-5-hexenoyl]glycinate
Glycine, N-[(5Z)-6-[[(2E,4E,6S,7S,8R,9S,10E)-7,9-dimethoxy-3,6,8-trimethyl-1-oxo-11-phenyl-2,4,10-undecatrien-1-yl]amino]-1-oxo-5-hexen-1-yl]-, methyl ester
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C31H44N2O6/c1-23(21-29(35)32-20-12-8-11-15-28(34)33-22-30(36)38-5)16-17-24(2)31(39-6)25(3)27(37-4)19-18-26-13-9-7-10-14-26/h7,9-10,12-14,16-21,24-25,27,31H,8,11,15,22H2,1-6H3,(H,32,35)(H,33,34)
"	YIOSSWUAQNGRSJ-UHFFFAOYSA-N
"N-(1-Benzyl-4-piperidinyl)-1-(2,5-dimethoxyphenyl)-2H-beta-carboline-3-carboxamide
2H-Pyrido[3,4-b]indole-3-carboxamide, 1-(2,5-dimethoxyphenyl)-N-[1-(phenylmethyl)-4-piperidinyl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C32H32N4O3/c1-38-23-12-13-29(39-2)26(18-23)31-30-25(24-10-6-7-11-27(24)34-30)19-28(35-31)32(37)33-22-14-16-36(17-15-22)20-21-8-4-3-5-9-21/h3-13,18-19,22,35H,14-17,20H2,1-2H3,(H,33,37)
"	DSSCFCVACIIGBB-UHFFFAOYSA-N
"2H-Pyrido[3,4-b]indole-3-carboxamide, N-[1-(phenylmethyl)-4-piperidinyl]-1-(3,4,5-trimethoxyphenyl)-
N-(1-Benzyl-4-piperidinyl)-1-(3,4,5-trimethoxyphenyl)-2H-beta-carboline-3-carboxamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C33H34N4O4/c1-39-28-17-22(18-29(40-2)32(28)41-3)30-31-25(24-11-7-8-12-26(24)35-31)19-27(36-30)33(38)34-23-13-15-37(16-14-23)20-21-9-5-4-6-10-21/h4-12,17-19,23,36H,13-16,20H2,1-3H3,(H,34,38)
"	DMZLQLNKJANREG-UHFFFAOYSA-N
"beta-D-Glucopyranoside, 5-(beta-D-glucopyranosyloxy)-7-hydroxy-2-(4-hydroxyphenyl)-1-benzopyrylium-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-
5-(beta-D-Glucopyranosyloxy)-7-hydroxy-2-(4-hydroxyphenyl)-3-chromeniumyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C33H40O19/c1-11-21(37)24(40)27(43)31(47-11)46-10-20-23(39)26(42)29(45)33(52-20)50-18-8-15-16(48-30(18)12-2-4-13(35)5-3-12)6-14(36)7-17(15)49-32-28(44)25(41)22(38)19(9-34)51-32/h2-8,11,19-29,31-34,37-45H,9-10H2,1H3,(H-,35,36)/t11-,19+,20-,21-,22+,23-,24+,25-,26+,27+,28+,29-,31?,32?,33?/m0/s1
"	YTMOEUVNNYCFEO-WHZYSMHESA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C36H36O17/c37-14-25-28(42)30(44)32(46)36(52-25)51-24-13-21-22(49-34(24)17-4-8-19(39)9-5-17)11-20(40)12-23(21)50-35-33(47)31(45)29(43)26(53-35)15-48-27(41)10-3-16-1-6-18(38)7-2-16/h1-13,25-26,28-33,35-37,42-47H,14-15H2,(H2-,38,39,40,41)/t25-,26-,28-,29-,30+,31+,32-,33-,35?,36?/m1/s1
"	GBDTYZCMNRLPES-NFETXEPXSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C5H10BO7/c1-4-5(8,3(7)2-11-4)13-6(9,10)12-4/h3,7-10H,2H2,1H3/t3-,4+,5+/m0/s1
"	QKXUXRIZSROVFA-VPENINKCSA-N
"Pyridinium, 1,3-dihydroxy-
1,3-Dihydroxypyridinium
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C5H5NO2/c7-5-2-1-3-6(8)4-5/h1-4H,(H-,7,8)
"	UUOCOSWXLKRDRD-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C5H6N5O2/c6-3-2(8-1-11)4(12)10-5(7)9-3/h1H,(H,8,11)(H4,6,7,9,10,12)/q-1/p+1
"	MFIUKRIIWIMTRU-UHFFFAOYSA-O
"Acetamide, N-[(2Z)-5-(aminosulfonyl)-3-methyl-1,3,4-thiadiazol-2(3H)-ylidene]-
N-[(2Z)-3-Methyl-5-sulfamoyl-1,3,4-thiadiazol-2(3H)-ylidene]acetamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4-
"	FLOSMHQXBMRNHR-DAXSKMNVSA-N
"1H-Purin-6-ol, 1-methyl-
1-Methyl-1H-purin-6-ol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C6H6N4O/c1-10-3-9-5-4(6(10)11)7-2-8-5/h2-3,11H,1H3
"	JWVQLFKXYDKWGT-UHFFFAOYSA-N
"2-Pyrimidinamine, 1,6-dihydro-1-hydroxy-6-imino-4-(1-piperidinyl)-
2-Amino-6-imino-4-(1-piperidinyl)-1(6H)-pyrimidinol
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C9H15N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6,10,15H,1-5H2,(H2,11,12)
"	IHGXBAMAHRLAOP-UHFFFAOYSA-N
"6-(1-Piperidinyl)-2,4-pyrimidinediamine 3-oxide
2,4-Pyrimidinediamine, 6-(1-piperidinyl)-, 3-oxide
2-Imino-6-(1-piperidinyl)-1,2-dihydro-4-pyrimidinamine 3-oxide
4-Pyrimidinamine, 1,2-dihydro-2-imino-6-(1-piperidinyl)-, 3-oxide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C9H15N5O/c10-7-6-8(12-9(11)14(7)15)13-4-2-1-3-5-13/h6H,1-5,10H2,(H2,11,12)
"	ZFMITUMMTDLWHR-UHFFFAOYSA-N
"2'-Deoxy-5-hydroxycytidine 5'-(tetrahydrogen triphosphate)
Cytidine, 2'-deoxy-5-hydroxy-, 5'-(tetrahydrogen triphosphate)
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/	"InChI=1S/C9H16N3O14P3/c10-8-5(14)2-12(9(15)11-8)7-1-4(13)6(24-7)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h2,4,6-7,13-14H,1,3H2,(H,19,20)(H,21,22)(H2,10,11,15)(H2,16,17,18)
"	APWMGTRTGVBXNC-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DENGDVFMBXPISV-UHFFFAOYSA-N
"3,6-Anhydro-D-galactose
D-Galactose, 3,6-anhydro-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WZYRMLAWNVOIEX-OEXCPVAWSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VWISETUMIDLNDD-UHFFFAOYSA-N
"5-Hydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one
Bicyclo[2.2.1]heptan-2-one, 5-hydroxy-1,7,7-trimethyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DJQYBVLXBVJHMU-ZRJGNOHYSA-N
"3-(2-Cyclohexen-1-yl)alanine
2-Cyclohexene-1-propanoic acid, alpha-amino-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FKVPHUGFNJWBDU-SFYZADRCSA-N
"(3S,4R,5R)-5-[(1S)-1,2-Dihydroxyethyl]-3,4-dihydroxydihydro-2(3H)-furanone
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SXZYCXMUPBBULW-JOUZMPNTSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JCKHHAYDDJCHDQ-UHFFFAOYSA-N
"4-(1-Methyl-3-pyrrolidiniumyl)-3-oxobutanoate
3-Pyrrolidinebutanoic acid, 1-methyl-beta-oxo-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JVWWETLVTAAZCE-UHFFFAOYSA-N
"Butanamide, 3-hydroxy-N-[(3S)-tetrahydro-2-oxo-3-furanyl]-
3-Hydroxy-N-[(3S)-2-oxotetrahydro-3-furanyl]butanamide
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		FIXDIFPJOFIIEC-LWOQYNTDSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KAKDQIHSFKUVOK-UHFFFAOYSA-N
"L-Alanyl-L-threonine
L-Threonine, L-alanyl-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BUQICHWNXBIBOG-ACHVEOLNSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		SNXJMSVHWSIWAN-ONEGZZNKSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GBHWSZVYPRVYEL-WCMLQCRESA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GZBQSTOJPZXQTH-NKWVEPMBSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HAEZWMIMFXBBFL-NKWVEPMBSA-N
"1H-2-Benzopyran-1-one, 3,4-dihydro-4,8-dihydroxy-3-methyl-, (3S,4S)-
(3S,4S)-4,8-Dihydroxy-3-methyl-3,4-dihydro-1H-isochromen-1-one
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		STSOHAOGZMLWFR-SSDLBLMSSA-N
"(2E)-3-(2,4,5-Trihydroxyphenyl)acrylic acid
2-Propenoic acid, 3-(2,4,5-trihydroxyphenyl)-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		GUOJZFSYQUIYCN-UHFFFAOYSA-N
"(2E)-3-(4,6-Dihydroxy-3-oxo-1,4-cyclohexadien-1-yl)acrylic acid
2-Propenoic acid, 3-(4,6-dihydroxy-3-oxo-1,4-cyclohexadien-1-yl)-, (2E)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZDUUJTSRZWILGW-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BZERNUNGDGOGBZ-UHFFFAOYSA-N
"3-(4-Methoxy-2,4-dioxobutyl)-1-methylpyrrolidinium
3-Pyrrolidinebutanoic acid, 1-methyl-beta-oxo-, methyl ester, conjugate acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		WSIQDXJPYUPREA-UHFFFAOYSA-N
"(2S,3R,5S)-3-(2-Aminoethyl)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid
4-Oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid, 3-(2-aminoethyl)-7-oxo-, (2S,3R,5S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BONQGFBLZGPXMG-XYTVBMGWSA-N
"(3R,4R)-4,7,8-Trihydroxy-3-methyl-3,4-dihydro-1H-isochromen-1-one
1H-2-Benzopyran-1-one, 3,4-dihydro-4,7,8-trihydroxy-3-methyl-, (3R,4R)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		AWJLARVNMUSPPN-RNHFCUEFSA-N
"3-Hydroxy-4-(4-methoxy-2,4-dioxobutyl)-1-methylpyrrolidinium
3-Pyrrolidinebutanoic acid, 4-hydroxy-1-methyl-beta-oxo-, methyl ester, conjugate acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HJANBNTTXAMMKB-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		HBBAYUWHMCZRLK-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		UWYXBJNIIQWVFI-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NHUYGTCSYVBPOA-UHFFFAOYSA-N
"Hexanoic acid, 3-[[(3S)-3-amino-1-oxobutyl]amino]-5-methyl-, (3S)-
(3S)-3-{[(3S)-3-Aminobutanoyl]amino}-5-methylhexanoic acid
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YVNOSMHDDYFOEO-UHFFFAOYSA-N
"2-Isopropenyl-10-methyl-8-oxospiro[4.5]decane-6-carbaldehyde
Spiro[4.5]decane-6-carboxaldehyde, 10-methyl-2-(1-methylethenyl)-8-oxo-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RXSSJEZNYYKUBE-CXTNEJHOSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZKCUSCDHGAMOSP-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		JRTWWOUOCKPCLR-QMMMGPOBSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		ZKHKOMMILZRCOW-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		BMSSTXPSRCSJBF-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		VVBOYOOUAHKCCJ-PBXRRBTRSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		LTQYLODCHJEYLN-UHFFFAOYSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		YMZGFUXICVDSSV-RITPCOANSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		NCKCFKKDTKRSBR-UHFFFAOYSA-N
"(2S)-2-Hydroxy-11,11-dimethyl-8-methylenebicyclo[7.2.0]undec-4-ene-4-carboxylic acid
Bicyclo[7.2.0]undec-4-ene-4-carboxylic acid, 2-hydroxy-11,11-dimethyl-8-methylene-, (2S)-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		LMJMJHGFJXZGDE-WKMLJHOTSA-N
"S-[(1Z)-N-Hydroxy-4-(methylsulfanyl)butanimidoyl]cysteine
Cysteine, S-[(1Z)-1-(hydroxyimino)-4-(methylthio)butyl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		RHJXZAWQBJGJJP-YFHOEESVSA-N
	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		QZOJYMPLANTYKQ-UJURSFKZSA-N
"S-[(1Z)-N-Hydroxy-2-phenylethanimidoyl]-L-cysteine
L-Cysteine, S-[(1Z)-1-(hydroxyimino)-2-phenylethyl]-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DPHQZNQYOOCWSR-RAXLEYEMSA-N
"Phenylalanine, 2-carboxy-3-hydroxy-5-methoxy-
2-Carboxy-3-hydroxy-5-methoxyphenylalanine
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		DYJIDGJHOLTGBO-ZETCQYMHSA-N
"2-Amino-6-(1,2-dihydroxypropyl)-4a-hydroxy-4a,5,6,7-tetrahydro-4(1H)-pteridinone
4(4aH)-Pteridinone, 2-amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxy-
"	From Fiehn Lab Chemical Translation Service http://cts.fiehnlab.ucdavis.edu/		KJKIEFUPAPPGBC-SUEYYJLCSA-N
